# solution to buger's equation
# N  = 21
# nu = 1.00000e+00
"t = 0.00000e+00"
9.87688e-01 -8.34413e-01
1.00000e+00 -8.41471e-01
e
"t = 7.52506e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34408e-01
-9.51057e-01 8.12931e-01
-8.91007e-01 7.76067e-01
-8.09017e-01 7.21992e-01
-7.07107e-01 6.48424e-01
-5.87785e-01 5.53774e-01
-4.53990e-01 4.38184e-01
-3.09017e-01 3.03988e-01
-1.56434e-01 1.55770e-01
-6.12323e-17 6.31325e-17
1.56434e-01 -1.55770e-01
3.09017e-01 -3.03988e-01
4.53990e-01 -4.38184e-01
5.87785e-01 -5.53774e-01
7.07107e-01 -6.48424e-01
8.09017e-01 -7.21992e-01
8.91007e-01 -7.76067e-01
9.51057e-01 -8.12931e-01
9.87688e-01 -8.34408e-01
1.00000e+00 -8.41471e-01
e
"t = 7.89114e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34401e-01
-9.51057e-01 8.12904e-01
-8.91007e-01 7.76013e-01
-8.09017e-01 7.21924e-01
-7.07107e-01 6.48365e-01
-5.87785e-01 5.53735e-01
-4.53990e-01 4.38164e-01
-3.09017e-01 3.03980e-01
-1.56434e-01 1.55768e-01
-6.12323e-17 6.25996e-17
1.56434e-01 -1.55768e-01
3.09017e-01 -3.03980e-01
4.53990e-01 -4.38164e-01
5.87785e-01 -5.53735e-01
7.07107e-01 -6.48365e-01
8.09017e-01 -7.21924e-01
8.91007e-01 -7.76013e-01
9.51057e-01 -8.12904e-01
9.87688e-01 -8.34401e-01
1.00000e+00 -8.41471e-01
e
"t = 8.31378e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34393e-01
-9.51057e-01 8.12873e-01
-8.91007e-01 7.75952e-01
-8.09017e-01 7.21846e-01
-7.07107e-01 6.48297e-01
-5.87785e-01 5.53691e-01
-4.53990e-01 4.38141e-01
-3.09017e-01 3.03971e-01
-1.56434e-01 1.55765e-01
-6.12323e-17 6.21483e-17
1.56434e-01 -1.55765e-01
3.09017e-01 -3.03971e-01
4.53990e-01 -4.38141e-01
5.87785e-01 -5.53691e-01
7.07107e-01 -6.48297e-01
8.09017e-01 -7.21846e-01
8.91007e-01 -7.75952e-01
9.51057e-01 -8.12873e-01
9.87688e-01 -8.34393e-01
1.00000e+00 -8.41471e-01
e
"t = 8.49355e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34390e-01
-9.51057e-01 8.12861e-01
-8.91007e-01 7.75927e-01
-8.09017e-01 7.21814e-01
-7.07107e-01 6.48268e-01
-5.87785e-01 5.53672e-01
-4.53990e-01 4.38131e-01
-3.09017e-01 3.03967e-01
-1.56434e-01 1.55764e-01
-6.12323e-17 6.12297e-17
1.56434e-01 -1.55764e-01
3.09017e-01 -3.03967e-01
4.53990e-01 -4.38131e-01
5.87785e-01 -5.53672e-01
7.07107e-01 -6.48268e-01
8.09017e-01 -7.21814e-01
8.91007e-01 -7.75927e-01
9.51057e-01 -8.12861e-01
9.87688e-01 -8.34390e-01
1.00000e+00 -8.41471e-01
e
"t = 8.68797e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34386e-01
-9.51057e-01 8.12847e-01
-8.91007e-01 7.75900e-01
-8.09017e-01 7.21779e-01
-7.07107e-01 6.48237e-01
-5.87785e-01 5.53651e-01
-4.53990e-01 4.38120e-01
-3.09017e-01 3.03963e-01
-1.56434e-01 1.55763e-01
-6.12323e-17 6.03355e-17
1.56434e-01 -1.55763e-01
3.09017e-01 -3.03963e-01
4.53990e-01 -4.38120e-01
5.87785e-01 -5.53651e-01
7.07107e-01 -6.48237e-01
8.09017e-01 -7.21779e-01
8.91007e-01 -7.75900e-01
9.51057e-01 -8.12847e-01
9.87688e-01 -8.34386e-01
1.00000e+00 -8.41471e-01
e
"t = 8.97499e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34381e-01
-9.51057e-01 8.12828e-01
-8.91007e-01 7.75861e-01
-8.09017e-01 7.21728e-01
-7.07107e-01 6.48191e-01
-5.87785e-01 5.53620e-01
-4.53990e-01 4.38104e-01
-3.09017e-01 3.03956e-01
-1.56434e-01 1.55761e-01
-6.12323e-17 5.95013e-17
1.56434e-01 -1.55761e-01
3.09017e-01 -3.03956e-01
4.53990e-01 -4.38104e-01
5.87785e-01 -5.53620e-01
7.07107e-01 -6.48191e-01
8.09017e-01 -7.21728e-01
8.91007e-01 -7.75861e-01
9.51057e-01 -8.12828e-01
9.87688e-01 -8.34381e-01
1.00000e+00 -8.41471e-01
e
"t = 9.25099e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34377e-01
-9.51057e-01 8.12810e-01
-8.91007e-01 7.75825e-01
-8.09017e-01 7.21679e-01
-7.07107e-01 6.48147e-01
-5.87785e-01 5.53591e-01
-4.53990e-01 4.38089e-01
-3.09017e-01 3.03950e-01
-1.56434e-01 1.55760e-01
-6.12323e-17 5.92643e-17
1.56434e-01 -1.55760e-01
3.09017e-01 -3.03950e-01
4.53990e-01 -4.38089e-01
5.87785e-01 -5.53591e-01
7.07107e-01 -6.48147e-01
8.09017e-01 -7.21679e-01
8.91007e-01 -7.75825e-01
9.51057e-01 -8.12810e-01
9.87688e-01 -8.34377e-01
1.00000e+00 -8.41471e-01
e
"t = 9.56245e-03"
-1.00000e+00 8.41471e-01
-9.87688e-01 8.34372e-01
-9.51057e-01 8.12789e-01
-8.91007e-01 7.75784e-01
-8.09017e-01 7.21626e-01
-7.07107e-01 6.48098e-01
-5.87785e-01 5.53558e-01
-4.53990e-01 4.38071e-01
-3.09017e-01 3.03943e-01
-1.56434e-01 1.55758e-01
-6.12323e-17 5.89148e-17
1.56434e-01 -1.55758e-01
3.09017e-01 -3.03943e-01
4.53990e-01 -4.38071e-01
5.87785e-01 -5.53558e-01
7.07107e-01 -6.48098e-01
8.09017e-01 -7.21626e-01
8.91007e-01 -7.75784e-01
9.51057e-01 -8.12789e-01
9.87688e-01 -8.34372e-01
1.00000e+00 -8.41471e-01
e
"t = 9.79624e-03"
-1.00000e+00 8.41471e-01
